Country,State,Year,Crop Category,Season,Crop Name,Area (UOM:Ha(Hectares)),Production (UOM:t(Tonnes)),Yield (UOM:Kg/Ha(KilogramperHectare))
India,West Bengal,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sunflower,0,0,
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Small Millets,0.22,0.2,909.091
India,Karnataka,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Oilseed,274,274.874,1003.19
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Maize,745,1232,1653.691
India,Mizoram,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Rice,0.394,0.872,2213.198
India,Maharashtra,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Pulses,2118,1410,665.722
India,Rajasthan,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,3076.32,4202.385,1366.043
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Small Millets,25.35,12.7,500.986
India,Meghalaya,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Rice,13.683,63.434,4636
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Cereals,4209.6,8595.503,2041.881
India,Mizoram,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Oilseed,1.869,2.176,1164.259
India,Telangana,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Jowar,62,55,887.097
India,Telangana,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Cereals,1518.97,5207.11,3428.053
India,Nagaland,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Rice,5.81,11.039,1900
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Bajra,49.67,102.26,2058.788
India,West Bengal,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Maize,308.752,2273.032,7362
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Small Millets,184,113.022,614.25
India,Nagaland,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Coarse Cereals,5.84,11.06,1893.836
India,Nagaland,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Groundnut,0.93,0.96,1032.258
India,Karnataka,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Bajra,231,286.694,1241.1
India,Manipur,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Oilseed,8.29,7.296,880.127
India,Manipur,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Pulses,30.54,28.951,947.984
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Urad,44.49,33.812,760
India,Nagaland,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Foodgrains,274.71,542.36,1974.3
India,Nagaland,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Rabi,Oilseed,35.43,33.83,954.841
India,Tripura,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Small Millets,0.352,0.282,801.136
India,Telangana,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Other Pulses,1,1,1000
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Rice,162.471,804.24,4950.044
India,Meghalaya,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Maize,17.31,26.9,1554.015
India,Odisha,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Coarse Cereals,2.86,7.465,2610
India,Telangana,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Jowar,45,51,1133.333
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Urad,85,49.045,577
India,Telangana,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Ragi,2,2,1000
India,Tripura,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,,Jute,0.65,1.026,1578.738
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,21.06,44.474,2111.783
India,Ladakh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Pulses,0.0535017449054888870,0.0383859197979781505,17.4629159867244607625
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Moong,893.95,460.56,515.197
India,Mizoram,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Soyabean,1.07,1.51,1411.215
India,Telangana,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Cereals,1256,3416,2719.745
India,Punjab,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Pulses,54,44.7,827.778
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Peas,307.1,295.1,960.925
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,5.55,8.44,1520.721
India,Maharashtra,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Cereals,3370.56,4711.479,1397.833
India,Kerala,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Rice,131.97,323.46,2451.012
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Coarse Cereals,2653,6516.215,2456.168
India,Maharashtra,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Nigerseed,13,2.067,159
India,Sikkim,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Coarse Cereals,0.42,0.45,1072
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Maize,862.8,1287.4,1492.119
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Rabi,Oilseed,0,0,
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,,Mesta,22,6.3,286.364
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Barbati or Others,17,11,647.059
India,Telangana,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Ragi,1,1,1000
India,Sikkim,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Soyabean,3.28,3.198,975
India,Sikkim,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Pulses,6.5,5.87,903.077
India,Odisha,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Other Pulses,115.51,61.79,534.932
India,Ladakh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Bajra,0.343452966613488715,0.204221856122407535,14.4735607576125427910
India,Tripura,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Oilseed,6.764,5.263,778.082
India,Telangana,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Bajra,17,15,882.353
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Rabi,Oilseed,42.7,60.4,1414.52
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,164.973,783.369,4748.468
India,Jharkhand,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Foodgrains,480.837,657.554,1367.519
India,Manipur,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Maize,26.8,58.8,2194.03
India,Assam,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,292.332,180.393,617.084
India,Gujarat,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Wheat,1112,3059,2750.899
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Other Pulses,105.91,58.63,553.583
India,Maharashtra,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Cotton,4146,1301.35,313.881
India,Ladakh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Bajra,0.3375867607344064485,0.1997917753340549520,14.4056247384900589495
India,Nagaland,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Summer,Sunflower,2.32,1.42,612
India,Assam,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,5.212,3.226,619
India,Ladakh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Pulses,0.4039649492499970740,0.2093091466980431935,12.6120262056848477905
India,Assam,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,5.83,5.037,864
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,0.091,0.076,835.165
India,Jharkhand,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Kulthi (Horse Gram),32.3,22.31,690.712
India,Odisha,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Kulthi (Horse Gram),0.04,0.01,250
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Ragi,1,1,1000
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Sugarcane,59.5,2641.88,44401.35
India,Ladakh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,6.728367755584730730,12.589948825052782995,45.5464395003563524310
India,Manipur,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Cereals,223.97,293.813,1311.842
India,Goa,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Pulses,7.93,8.79,1108.449
India,Odisha,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Cereals,3951.99,5300.19,1341.145
India,Jharkhand,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Maize,12.33,28.421,2305
India,Gujarat,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Rabi,Groundnut,27.84,60.023,2156
India,Bihar,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,471.28,1577.946,3348.214
India,Karnataka,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,,Mesta,0.1,0.018,180
India,Odisha,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Sunflower,0.24,0.171,712
India,Maharashtra,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,1508,2835,1879.973
India,Karnataka,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Foodgrains,5031,7717.676,1534.024
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,1.877,2.342,1247.736
India,Nagaland,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Maize,63.64,125.92,1978.63
India,Nagaland,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,,Sugarcane,4.33,188.46,43524.249
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Barley,25,47.975,1919
India,Jharkhand,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Pulses,359.23,331.6,923.085
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Coarse Cereals,286.805,716.396,2497.85
India,Odisha,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Urad,106.97,35.48,331.682
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Urad,7.57,3.17,418.758
India,Assam,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Tur,6.037,5.168,856
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Barbati,3.477,1.118,321.542
India,Ladakh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Maize,7.270200713544777420,12.913685498047779445,43.2358602759916879185
India,Goa,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Sugarcane,0.92,46.58,50630.435
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Rapeseed and Mustard,647.5,1313.13,2028
India,Haryana,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Wheat,2558,11546.812,4514
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,10.468,28.01,2675.803
India,Karnataka,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi or Summer,Jowar,946,876,926.004
India,Jharkhand,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sunflower,0.23,0.12,521.739
India,Delhi,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Jowar,3.14,3.03,964.968
India,Manipur,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Sesamum,1.843,0.9,488.445
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Maize,1091,2983,2734.189
India,Bihar,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Rapeseed and Mustard,84.45,92.89,1099.941
India,Ladakh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Other Pulses,0.2474759965669269855,0.109291553514852185,10.7496397151440080625
India,Meghalaya,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Mesta,4.13,3.323,804.552
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Mesta,4.48,4.762,1063
India,Nagaland,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Foodgrains,35.32,50.203,1421.385
India,Delhi,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Foodgrains,19.58,85.06,4344.229
India,Nagaland,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Summer,Sunflower,1.91,1,523.56
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Cereals,5632,16772.556,2978.082
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Rabi,Groundnut,182,166,912.088
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Oilseed,4.245091859834496194,1.86350849282553154,428.29474250290672012
India,Manipur,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Maize,26.93,63.097,2343
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Safflower,0.319,0.157,491
India,Gujarat,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Oilseed,2512,4332.32,1724.65
India,Nagaland,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Oilseed,29.74,34.49,1159.718
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Masur,0.49,0.456,930
India,Kerala,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Cereals,161.59,420.36,2601.399
India,Manipur,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi,Oilseed,27.5,21,763.636
India,Odisha,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Other Pulses,90.78,49.56,545.935
India,Meghalaya,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Rice,13.629,63.089,4629
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Pulses,726.53,569.521,783.892
India,Delhi,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Maize,0.04,0.83,20750
India,Gujarat,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Urad,86.47,52.314,605
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Foodgrains,5582,5533,991.222
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Coarse Cereals,2.3,3,1304.348
India,Odisha,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,,Jute,0.2,0.312,1560
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,,Linseed,1.1,0.28,254.545
India,Meghalaya,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Cereals,14.086,42.925,3047.384
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Gram,3222,3544.2,1100
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Sunflower,0.29,0.2,689.655
India,Karnataka,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Sunflower,75,64.725,863
India,Manipur,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Beans,1.439,2.13,1480.648
India,Bihar,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Khesari,50.452,51.379,1018.374
India,Mizoram,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,,Sugarcane,1.542,51.27,33249.027
India,Ladakh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Rajmash,0.075214008989063085,0.054767482273589625,17.7240960244114015075
India,Mizoram,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,3.05,4.776,1565.792
India,Nagaland,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,,Jute and Mesta,4.91,1.418,288.88
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Kulthi (Horse Gram),1.618,0.938,579.728
India,Ladakh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Others,0.0123165982357494890,0.0085924094411453945,17.0002889786836410235
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Gram,0.358,0.373,1041.899
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Jowar,28,32,1142.857
India,Kerala,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Groundnut,0.358,0.505,1410.615
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Kulthi (Horse Gram),0.06,0.02,333.333
India,Gujarat,"Agriculture Year (Jul - Jun), 2011",Foodgrains,,Ragi,16,13,812.5
India,Mizoram,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Soyabean,1.008,1.538,1525.141
India,Meghalaya,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Sesamum,2.36,2.19,927.966
India,Ladakh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Small Millets,0.1433204158341758720,0.0565687239128099060,9.606216390787620225
India,Nagaland,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Rabi,Oilseed,35.01,33.4,954.013
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,0.000000000000000,0.000000000000000,
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,27.44,41.819,1524
India,Manipur,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Moong,0.49,0.497,1014
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,15.868,12.833,808.705
India,Karnataka,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Nigerseed,0.99,0.198,200
India,Bihar,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Mesta,16.37,39.314,2401.576
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,0.509,0.457,898
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Urad,95.3,28.8,302.204
India,Manipur,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Cereals,223.67,376.737,1684.345
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bajra,0.288,0.205,711
India,Bihar,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Ragi,6.68,9.84,1473.054
India,Karnataka,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Pulses,1113.7,602.04,540.576
India,Meghalaya,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,1.189,1.548,1302
India,Manipur,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Pulses,27.9,26.41,946.595
India,Karnataka,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Gram,1128.6,574.457,509
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Groundnut,18.39,15.4,837.412
India,Haryana,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Masur,1.15,0.914,795
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,166.08,138.265,832.518
India,Maharashtra,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Jowar,761,1024.31,1346.005
India,Goa,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Foodgrains,13.785,36.708,2662.894
India,Meghalaya,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Jute and Mesta,8.02,9.578,1194.239
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,,Rapeseed and Mustard,617,666,1079.417
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Groundnut,0.000000000000000,0.000000000000000,
India,Odisha,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Pulses,328.93,161.48,490.925
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,568.462777906980012630,1148.624681645096647614,1971.39685363005891052
India,Delhi,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Rabi,Oilseed,3.685,4.643,1259.973
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,15.298,38.55,2519.961
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Moong,6.8,1.6,235.294
India,Manipur,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Maize,20,35.35,1767.5
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Urad,3.2,1.1,343.75
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Kulthi (Horse Gram),43.5,15,344.828
India,Arunachal Pradesh,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Groundnut,0.921,0.904,981
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Sunflower,3,1.671,557
India,Arunachal Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Cereals,13.907,23.485,1688.694
India,Arunachal Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Oilseed,6.908,7.776,1125.651
India,Arunachal Pradesh,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Rabi,Safflower,0.575,0.479,833
India,Assam,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Rice,384.87,883.91,2296.646
India,Assam,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Foodgrains,551.44,1008.69,1829.193
India,Assam,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Rice,400.873,1145.695,2858
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Maize,205,1564.15,7630
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute and Mesta,2,3.836,1918
India,Assam,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Oilseed,19.98,12.55,628.128
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Kulthi (Horse Gram),30,17,566.667
India,Arunachal Pradesh,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Nigerseed,0.197,0.197,1000
India,Assam,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,582.21,1358.05,2332.578
India,Arunachal Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Other Pulses,4.1,5.35,1304.878
